school,amount,sport,deal_description,is_social_media,date
ucla,100.0,Swimming/Diving (Womens),Social Media,1,2023-02-13
ucla,200.0,Softball,Social Media,1,2023-02-13
ucla,75.0,Basketball (Mens),Social Media,1,2023-02-22
ucla,26.25,Basketball (Mens),Social Media,1,2023-02-22
ucla,15.0,Basketball (Mens),Social Media,1,2023-02-22
ucla,1000.0,Volleyball (Womens),Social Media,1,2023-02-06
ucla,22.5,Basketball (Mens),Social Media,1,2023-02-08
ucla,9800.0,Gymnastics (Womens),Social Media,1,2023-01-17
ucla,3000.0,Softball,Social Media,1,2023-03-06
ucla,12500.0,Football,Other,0,2023-05-04
ucla,5000.0,Basketball (Womens),Social Media,1,2023-01-30
ucla,136.0,Gymnastics (Womens),Social Media,1,2023-01-31
ucla,11.01,Basketball (Mens),Social Media,1,2023-01-25
ucla,200.0,Softball,Social Media,1,2023-01-24
ucla,7000.0,Basketball (Womens),Social Media,1,2023-02-28
ucla,26.25,Basketball (Mens),Social Media,1,2023-01-25
ucla,5000.0,Golf (Mens),Social Media,1,2023-01-21
ucla,5000.0,Gymnastics (Womens),Social Media,1,2023-01-23
ucla,75.0,Basketball (Mens),Social Media,1,2023-01-18
ucla,15.0,Basketball (Mens),Social Media,1,2023-01-18
ucla,100.0,Basketball (Mens),Social Media,1,2023-01-09
ucla,2500.0,Basketball (Womens),Social Media,1,2023-01-09
ucla,100.0,Basketball (Womens),Social Media,1,2023-01-09
ucla,5000.0,Basketball (Mens),Social Media,1,2023-01-05
ucla,2500.0,Basketball (Mens),Social Media,1,2023-01-05
ucla,17.5,Baseball,Royalty,0,2023-01-04
ucla,14000.0,Basketball (Mens),Other,0,2023-01-19
ucla,600.0,Football,Social Media,1,2022-12-25
ucla,3000.0,Football,Social Media,1,2022-12-25
ucla,2500.0,Football,Social Media,1,2022-12-25
ucla,100.0,Volleyball (Womens),Social Media,1,2022-12-20
ucla,15.0,Basketball (Mens),Social Media,1,2022-12-21
ucla,15.0,Basketball (Mens),Social Media,1,2022-12-21
ucla,15.0,Basketball (Mens),Social Media,1,2022-12-19
ucla,500.0,Basketball (Womens),Public Appearance,0,2022-12-09
ucla,200.0,Basketball (Womens),Representation Disclosure,0,2022-12-09
ucla,17000.0,Gymnastics (Womens),Social Media,1,2022-12-09
ucla,200.0,Swimming/Diving (Womens),Social Media,1,2022-12-07
ucla,200.0,Swimming/Diving (Womens),Social Media,1,2022-12-05
ucla,83.99,Basketball (Mens),Social Media,1,2022-12-07
ucla,1000.0,Softball,Public Appearance,0,2022-12-01
ucla,10000.0,Softball,Social Media,1,2022-12-01
ucla,17.5,Football,Royalty,0,2022-12-02
ucla,22.5,Basketball (Mens),Social Media,1,2022-12-07
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,1500.0,Basketball (Mens),Other,0,2023-01-12
ucla,2200.0,Softball,Social Media,1,2022-11-29
ucla,500.0,Track and Field,Other,0,2022-11-30
ucla,75.0,Basketball (Mens),Social Media,1,2022-12-07
ucla,75.0,Softball,Social Media,1,2022-11-18
ucla,75.0,Softball,Social Media,1,2022-11-30
ucla,2200.0,Softball,Social Media,1,2022-11-30
ucla,2200.0,Softball,Social Media,1,2022-11-29
ucla,800.0,Golf (Mens),Other,0,2022-11-28
ucla,800.0,Golf (Mens),Other,0,2022-11-28
ucla,800.0,Golf (Mens),Other,0,2022-11-28
ucla,11.01,Basketball (Mens),Social Media,1,2022-11-29
ucla,10000.0,Basketball (Womens),Other,0,2022-11-24
ucla,2200.0,Softball,Social Media,1,2022-11-22
ucla,1084.0,Tennis (Womens),Outside Employment,0,2022-11-23
ucla,1084.0,Tennis (Womens),Outside Employment,0,2022-11-23
ucla,100.0,Basketball (Mens),Social Media,1,2022-11-21
ucla,100.0,Basketball (Mens),Social Media,1,2022-11-21
ucla,150.0,Basketball (Womens),Social Media,1,2022-11-16
ucla,45000.0,Football,Other,0,2022-11-16
ucla,2000.0,Football,Social Media,1,2022-11-15
ucla,52.0,Swimming/Diving (Womens),Social Media,1,2022-11-14
ucla,850.0,Gymnastics (Womens),Social Media,1,2022-11-02
ucla,17.5,Football,Royalty,0,2022-11-01
ucla,25000.0,Football,Social Media,1,2022-10-31
ucla,25000.0,Football,Social Media,1,2022-10-31
ucla,100.0,Golf (Womens),Social Media,1,2022-10-30
ucla,500.0,Football,Social Media,1,2022-10-26
ucla,15.0,Basketball (Mens),Social Media,1,2022-10-24
ucla,600.0,Basketball (Womens),Social Media,1,2022-12-09
ucla,750.0,Football,Other,0,2022-10-14
ucla,750.0,Football,Other,0,2022-10-14
ucla,5000.0,Gymnastics (Womens),Social Media,1,2022-10-28
ucla,600.0,Volleyball (Womens),Social Media,1,2022-09-23
ucla,10.0,Swimming/Diving (Womens),Social Media,1,2022-10-11
ucla,13500.0,Gymnastics (Womens),Social Media,1,2022-10-28
ucla,100.0,Gymnastics (Womens),Social Media,1,2022-10-07
ucla,400.0,Track and Field,Social Media,1,2022-10-05
ucla,600.0,Basketball (Mens),Social Media,1,2022-09-20
ucla,800.0,Swimming/Diving (Womens),Social Media,1,2022-09-29
ucla,1000.0,Basketball (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Basketball (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Basketball (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Basketball (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Basketball (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Basketball (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Soccer (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Water Polo (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Water Polo (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Volleyball (Beach),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Water Polo (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Softball,Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Softball,Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Soccer (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Volleyball (Womens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Volleyball (Womens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Baseball,Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Baseball,Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Tennis (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Basketball (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Basketball (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Volleyball (Womens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Gymnastics (Womens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Soccer (Mens),Business Ownership/Creation,0,2022-09-20
ucla,1000.0,Softball,Business Ownership/Creation,0,2022-09-20
ucla,4980.0,Gymnastics (Womens),Social Media,1,2022-11-01
ucla,3500.0,Basketball (Mens),Social Media,1,2022-09-22
ucla,4500.0,Basketball (Mens),Camps and Lessons,0,2022-09-22
ucla,20000.0,Gymnastics (Womens),Social Media,1,2022-11-01
ucla,6000.0,Gymnastics (Womens),Social Media,1,2022-11-01
ucla,5000.0,Gymnastics (Womens),Social Media,1,2022-11-01
ucla,5000.0,Gymnastics (Womens),Not Sure,0,2022-10-28
ucla,42000.0,Gymnastics (Womens),Social Media,1,2022-11-01
ucla,200.0,Volleyball (Womens),Social Media,1,2024-05-10
ucla,350.0,Volleyball (Womens),Social Media,1,2024-05-10
ucla,210000.0,Gymnastics (Womens),Social Media,1,2024-05-12
ucla,75.0,Soccer (Womens),Royalty,0,2024-05-02
ucla,70.0,Tennis (Mens),Royalty,0,2024-05-02
ucla,100000.0,Football,Social Media,1,2024-05-14
ucla,7500.0,Baseball,Social Media,1,2024-05-14
ucla,10.8,Football,Not Sure,0,2024-04-22
ucla,450000.0,Football,Social Media,1,2024-05-14
ucla,500.0,Football,Social Media,1,2024-04-24
ucla,60.0,Basketball (Womens),Royalty,0,2024-04-18
ucla,58.0,Volleyball (Womens),Royalty,0,2024-04-18
ucla,76.0,Volleyball (Womens),Royalty,0,2024-04-18
ucla,52.0,Football,Royalty,0,2024-04-18
ucla,52.0,Football,Royalty,0,2024-04-18
ucla,94.0,Football,Royalty,0,2024-04-18
ucla,68.0,Baseball,Royalty,0,2024-04-18
ucla,84.0,Football,Royalty,0,2024-04-18
ucla,225000.0,Basketball (Mens),Social Media,1,2024-05-14
ucla,200.0,Track and Field,Social Media,1,2024-04-25
ucla,45000.0,Gymnastics (Womens),Social Media,1,2024-05-12
ucla,5250.0,Volleyball (Womens),Other,0,2024-04-01
ucla,200.0,Volleyball (Mens),Public Appearance,0,2024-04-09
ucla,150.0,Soccer (Womens),Social Media,1,2024-04-01
ucla,200.0,Rowing (Womens),Social Media,1,2024-04-01
ucla,262.49,Soccer (Womens),Royalty,0,2024-04-04
ucla,58.0,Gymnastics (Womens),Royalty,0,2024-04-04
ucla,126.0,Football,Royalty,0,2024-04-04
ucla,76.0,Basketball (Womens),Royalty,0,2024-04-04
ucla,150000.0,Basketball (Mens),Social Media,1,2024-04-25
ucla,15000.0,Basketball (Womens),Social Media,1,2024-05-05
ucla,163500.0,Basketball (Mens),Social Media,1,2024-04-25
ucla,499.0,Football,Social Media,1,2024-03-19
ucla,450.0,Soccer (Mens),Social Media,1,2024-03-18
ucla,250.0,Gymnastics (Womens),Social Media,1,2024-03-08
ucla,51.6,Football,Royalty,0,2024-03-18
ucla,173.0,Basketball (Mens),Royalty,0,2024-03-18
ucla,76.0,Basketball (Womens),Royalty,0,2024-03-18
ucla,164.49,Basketball (Womens),Royalty,0,2024-03-18
ucla,198.0,Basketball (Womens),Royalty,0,2024-03-18
ucla,129.0,Soccer (Womens),Royalty,0,2024-03-18
ucla,51.0,Football,Royalty,0,2024-03-18
ucla,53.0,Football,Royalty,0,2024-03-18
ucla,195.0,Basketball (Womens),Royalty,0,2024-03-18
ucla,54.0,Volleyball (Mens),Royalty,0,2024-03-18
ucla,235.0,Basketball (Womens),Royalty,0,2024-03-18
ucla,106.0,Baseball,Royalty,0,2024-03-18
ucla,118.0,Gymnastics (Womens),Royalty,0,2024-03-18
ucla,96.0,Volleyball (Womens),Royalty,0,2024-03-18
ucla,199.0,Basketball (Womens),Royalty,0,2024-03-18
ucla,74.0,Tennis (Mens),Royalty,0,2024-03-18
ucla,230.0,Basketball (Womens),Royalty,0,2024-03-18
ucla,55.0,Baseball,Royalty,0,2024-03-18
ucla,94.0,Gymnastics (Womens),Royalty,0,2024-03-18
ucla,120.0,Basketball (Mens),Royalty,0,2024-03-18
ucla,148.0,Football,Royalty,0,2024-03-18
ucla,59.0,Football,Royalty,0,2024-03-18
ucla,240.0,Football,Royalty,0,2024-03-18
ucla,212.0,Football,Royalty,0,2024-03-18
ucla,25000.0,Football,Public Appearance,0,2024-03-22
ucla,15000.0,Football,Social Media,1,2024-04-25
ucla,15.1,Football,Other,0,2024-03-09
ucla,200.0,Football,Public Appearance,0,2024-04-24
ucla,100.0,Volleyball (Womens),Social Media,1,2024-03-06
ucla,35.0,Gymnastics (Womens),Social Media,1,2024-03-27
ucla,31.03,Water Polo (Mens),Social Media,1,2024-03-05
ucla,8600.0,Basketball (Womens),Social Media,1,2024-03-22
ucla,150.0,Gymnastics (Womens),Social Media,1,2024-03-04
ucla,52.0,Basketball (Mens),Royalty,0,2024-03-04
ucla,4500.0,Softball,Social Media,1,2024-04-03
ucla,50000.0,Gymnastics (Womens),Social Media,1,2024-02-22
ucla,15000.0,Football,Social Media,1,2024-04-24
ucla,6000.0,Gymnastics (Womens),Social Media,1,2024-03-29
ucla,150.0,Football,Other,0,2024-02-07
ucla,20000.0,Softball,Social Media,1,2024-04-03
ucla,15000.0,Gymnastics (Womens),Social Media,1,2024-03-28
ucla,3600.0,Softball,Social Media,1,2024-02-06
ucla,500.0,General,Public Appearance,0,2024-02-04
ucla,500.0,Soccer (Womens),Public Appearance,0,2024-02-04
ucla,500.0,Soccer (Womens),Public Appearance,0,2024-02-04
ucla,10000.0,Football,Social Media,1,2024-01-31
ucla,125000.0,Gymnastics (Womens),Social Media,1,2024-02-02
ucla,150.0,Football,Other,0,2024-01-27
ucla,25000.0,Basketball (Womens),Social Media,1,2024-02-02
ucla,350.0,Soccer (Womens),Other,0,2024-01-23
ucla,600.0,Soccer (Womens),Public Appearance,0,2024-01-24
ucla,330.0,Volleyball (Womens),Social Media,1,2024-01-25
ucla,35000.0,Gymnastics (Womens),Social Media,1,2024-01-26
ucla,73500.0,Gymnastics (Womens),Social Media,1,2024-01-26
ucla,1500.0,Softball,Social Media,1,2024-04-03
ucla,250.0,Swimming/Diving (Womens),Other,0,2024-01-18
ucla,5000.0,Football,Social Media,1,2024-02-15
ucla,47500.0,Basketball (Womens),Social Media,1,2024-02-15
ucla,5500.0,Basketball (Womens),Social Media,1,2024-02-15
ucla,15000.0,Basketball (Womens),Social Media,1,2024-02-15
ucla,500.0,Track and Field,Social Media,1,2024-01-23
ucla,400.0,Basketball (Womens),Public Appearance,0,2024-02-07
ucla,250.0,Swimming/Diving (Womens),Other,0,2024-01-15
ucla,100.0,Volleyball (Womens),Other,0,2024-01-15
ucla,200.0,Track and Field,Social Media,1,2024-01-23
ucla,250.0,Swimming/Diving (Womens),Other,0,2024-01-10
ucla,3000.0,Gymnastics (Womens),Social Media,1,2024-01-17
ucla,250000.0,Gymnastics (Womens),Social Media,1,2024-02-02
ucla,1500.0,Volleyball (Womens),Social Media,1,2024-02-05
ucla,40000.0,Football,Social Media,1,2024-04-25
ucla,40000.0,Football,Social Media,1,2024-04-25
ucla,40000.0,Football,Social Media,1,2024-04-25
ucla,150.0,Track and Field,Social Media,1,2024-01-07
ucla,1500.0,Baseball,Social Media,1,2024-02-15
ucla,2000.0,Basketball (Womens),Social Media,1,2024-02-15
ucla,5000.0,Baseball,Other,0,2023-09-14
ucla,5000.0,Track and Field,Social Media,1,2024-01-23
ucla,500.0,Gymnastics (Womens),Public Appearance,0,2024-01-28
ucla,100.0,Softball,Social Media,1,2023-12-18
ucla,6850.0,Volleyball (Mens),Other,0,2023-12-14
ucla,150.0,Track and Field,Social Media,1,2023-12-19
ucla,300.0,Football,Social Media,1,2023-12-20
ucla,20000.0,Softball,Other,0,2023-12-13
ucla,8100.0,Gymnastics (Womens),Social Media,1,2023-12-20
ucla,250.0,Track and Field,Other,0,2023-12-11
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,500.0,Football,Social Media,1,2023-12-20
ucla,250.0,Football,Other,0,2023-12-08
ucla,2400.0,Volleyball (Mens),Social Media,1,2023-12-14
ucla,250.0,Football,Other,0,2023-12-06
ucla,250.0,Football,Other,0,2023-12-01
ucla,150.0,Track and Field,Social Media,1,2023-12-19
ucla,250.0,Football,Other,0,2023-11-30
ucla,300000.0,Gymnastics (Womens),Social Media,1,2024-01-17
ucla,250.0,Track and Field,Other,0,2023-11-27
ucla,1415.47,Softball,Social Media,1,2024-01-22
ucla,15000.0,Softball,Other,0,2023-11-01
ucla,2500.0,Basketball (Womens),Social Media,1,2023-11-16
ucla,10000.0,Basketball (Womens),Autographs,0,2023-11-16
ucla,96.0,Gymnastics (Womens),Social Media,1,2023-12-05
ucla,500.0,Track and Field,Social Media,1,2024-01-23
ucla,10000.0,Football,Social Media,1,2023-11-06
ucla,100.0,Football,Other,0,2023-11-09
ucla,100.0,Football,Other,0,2023-11-09
ucla,100.0,Football,Other,0,2023-11-09
ucla,1500.0,Softball,Social Media,1,2023-11-07
ucla,80.0,Cross Country,Social Media,1,2023-11-08
ucla,40000.0,Basketball (Womens),Other,0,2024-03-22
ucla,250.0,Track and Field,Other,0,2023-10-26
ucla,330.0,Volleyball (Womens),Social Media,1,2023-11-06
ucla,200.0,Basketball (Womens),Social Media,1,2024-04-10
ucla,100.0,Track and Field,Other,0,2023-11-01
ucla,10000.0,Gymnastics (Womens),Social Media,1,2024-01-17
ucla,250.0,General,Other,0,2023-10-26
ucla,5000.0,Football,Social Media,1,2023-11-01
ucla,100.0,Soccer (Mens),Social Media,1,2023-11-01
ucla,4000.0,Baseball,Social Media,1,2023-11-08
ucla,10000.0,Football,Business Ownership/Creation,0,2023-11-29
ucla,200.0,Gymnastics (Womens),Social Media,1,2023-12-05
ucla,800.0,Track and Field,Social Media,1,2023-10-18
ucla,100.0,General,Social Media,1,2023-10-27
ucla,7500.0,Football,Social Media,1,2023-11-01
ucla,96.0,Gymnastics (Womens),Social Media,1,2023-12-05
ucla,30.0,Rowing (Womens),Social Media,1,2023-10-23
ucla,30.0,Cross Country,Social Media,1,2023-10-23
ucla,0.01,Soccer (Womens),Royalty,0,2023-10-19
ucla,100.0,Gymnastics (Womens),Not Sure,0,2023-10-24
ucla,30.0,Rowing (Womens),Social Media,1,2023-10-18
ucla,1400.0,Football,Social Media,1,2023-12-20
ucla,100.0,Water Polo (Mens),Social Media,1,2024-02-14
ucla,135.0,Baseball,Social Media,1,2023-10-13
ucla,20.0,Volleyball (Beach),Social Media,1,2023-10-20
ucla,1000.0,Football,Other,0,2023-10-10
ucla,750.0,General,Social Media,1,2023-10-12
ucla,250.0,Football,Social Media,1,2023-10-12
ucla,96.0,Gymnastics (Womens),Social Media,1,2023-12-05
ucla,800.0,Basketball (Womens),Public Appearance,0,2024-04-11
ucla,600.0,Basketball (Womens),Public Appearance,0,2024-04-11
ucla,30.0,Rowing (Womens),Social Media,1,2023-10-11
ucla,30.0,Rowing (Womens),Social Media,1,2023-10-11
ucla,30.0,Rowing (Womens),Social Media,1,2023-10-11
ucla,30.0,Rowing (Womens),Social Media,1,2023-10-11
ucla,30.0,Rowing (Womens),Social Media,1,2023-11-12
ucla,3000.0,Football,Social Media,1,2023-10-12
ucla,150.0,Gymnastics (Womens),Social Media,1,2023-10-08
ucla,285000.0,Gymnastics (Womens),Social Media,1,2024-01-17
ucla,200.0,Gymnastics (Womens),Not Sure,0,2023-10-12
ucla,1000.0,Football,Social Media,1,2023-10-02
ucla,6000.0,Football,Social Media,1,2023-10-02
ucla,4000.0,Football,Social Media,1,2023-10-02
ucla,7500.0,Basketball (Womens),Social Media,1,2023-10-24
ucla,7500.0,Basketball (Womens),Social Media,1,2023-09-29
ucla,7500.0,Basketball (Womens),Social Media,1,2023-09-29
ucla,7500.0,Basketball (Womens),Social Media,1,2023-09-29
ucla,7500.0,Basketball (Womens),Other,0,2023-09-29
ucla,7000.0,Basketball (Womens),Social Media,1,2023-09-29
ucla,7500.0,Basketball (Womens),Social Media,1,2023-09-29
ucla,7500.0,Basketball (Womens),Other,0,2023-09-29
ucla,150.0,Gymnastics (Womens),Social Media,1,2023-10-12
ucla,150.0,Gymnastics (Womens),Social Media,1,2023-10-04
ucla,10000.0,Football,Public Appearance,0,2023-09-29
ucla,5000.0,Basketball (Womens),Social Media,1,2023-09-29
ucla,48.0,Football,Social Media,1,2023-09-28
ucla,20000.0,Football,Other,0,2023-09-25
ucla,9000.0,Volleyball (Beach),Social Media,1,2023-09-25
ucla,4000.0,Baseball,Social Media,1,2023-11-08
ucla,150000.0,Baseball,Social Media,1,2023-11-08
ucla,30000.0,Baseball,Social Media,1,2023-11-08
ucla,2000.0,Gymnastics (Womens),Other,0,2023-10-04
ucla,7500.0,Basketball (Womens),Social Media,1,2023-09-29
ucla,7500.0,Basketball (Womens),Social Media,1,2023-09-29
ucla,15000.0,Softball,Other,0,2023-09-12
ucla,15000.0,Softball,Other,0,2023-09-12
ucla,17500.0,Softball,Other,0,2023-09-12
ucla,15000.0,Softball,Other,0,2023-09-12
ucla,2500.0,Softball,Other,0,2023-09-12
ucla,1300.0,Football,Social Media,1,2023-09-29
ucla,1000.0,Football,Other,0,2023-09-15
ucla,25000.0,Gymnastics (Womens),Social Media,1,2024-01-17
ucla,450.0,Track and Field,Social Media,1,2023-09-16
ucla,12.0,Soccer (Womens),Social Media,1,2023-10-16
ucla,50000.0,Gymnastics (Womens),Social Media,1,2023-09-15
ucla,30000.0,Gymnastics (Womens),Social Media,1,2023-09-15
ucla,18000.0,Basketball (Womens),Social Media,1,2024-01-12
ucla,22500.0,Softball,Social Media,1,2023-09-19
ucla,2000.0,Volleyball (Mens),Social Media,1,2023-09-28
ucla,4530.0,Gymnastics (Womens),Social Media,1,2023-09-16
ucla,1500.0,Soccer (Womens),Social Media,1,2023-09-07
ucla,129.0,Gymnastics (Womens),Social Media,1,2023-10-05
ucla,1000.0,Volleyball (Beach),Social Media,1,2023-09-08
ucla,11000.0,Football,Social Media,1,2023-11-08
ucla,650.0,Cross Country,Social Media,1,2023-10-11
ucla,9000.0,Volleyball (Beach),Social Media,1,2024-02-20
ucla,20000.0,Basketball (Mens),Public Appearance,0,2023-11-08
ucla,80000.0,Basketball (Mens),Public Appearance,0,2023-11-08
ucla,50000.0,Basketball (Mens),Public Appearance,0,2023-11-08
ucla,100000.0,Basketball (Mens),Public Appearance,0,2023-11-08
ucla,100000.0,Basketball (Mens),Public Appearance,0,2023-11-08
ucla,100000.0,Basketball (Mens),Public Appearance,0,2023-11-08
ucla,1500.0,Volleyball (Beach),Social Media,1,2023-10-02
ucla,400.0,Basketball (Womens),Public Appearance,0,2024-04-11
ucla,270000.0,Football,Social Media,1,2023-11-08
ucla,400.0,Basketball (Womens),Public Appearance,0,2024-04-11
ucla,6000.0,Volleyball (Beach),Social Media,1,2023-10-06
ucla,10000.0,Basketball (Mens),Social Media,1,2023-11-08
ucla,50000.0,Football,Social Media,1,2023-11-08
ucla,1000.0,Basketball (Mens),Social Media,1,2023-11-08
ucla,500.0,Football,Social Media,1,2023-09-29
ucla,1500.0,Basketball (Womens),Other,0,2023-09-12
ucla,50.0,Football,Royalty,0,2023-09-27
